Código de proyecto,Área,Prioridad,Presupuesto,Complejidad técnica,Número de dependencias asociadas,Fecha de inicio de ejecución,Fecha de uso por el cliente planificada,Fecha fin de ejecución,Fecha pase a producción,Fecha de uso por el cliente,Time to market
SDATOOL-6049,ENG,Alta,219740,Alta,2,19/10/2021,09/08/2022,19/10/2022,03/11/2022,06/11/2022,383
SDATOOL-2442,CCS,Media,134865,Media,3,26/06/2024,06/02/2025,28/12/2024,21/01/2025,27/01/2025,215
SDATOOL-6705,GRM,Alta,125126,Media,1,23/06/2022,26/12/2022,22/12/2022,01/01/2023,08/01/2023,199
SDATOOL-6778,FIN,Media,379957,Alta,10,01/01/2019,10/12/2019,02/10/2019,14/10/2019,15/10/2019,287
SDATOOL-4764,RIC,Media,276715,Alta,4,26/01/2022,06/11/2022,28/10/2022,10/11/2022,18/11/2022,296
SDATOOL-2583,CCS,Media,120500,Baja,7,19/05/2021,01/08/2021,23/07/2021,13/08/2021,16/08/2021,89
SDATOOL-2011,ENG,Media,211568,Media,10,19/03/2019,16/11/2019,26/12/2019,20/01/2020,26/01/2020,313
SDATOOL-5924,CIB,Media,308993,Alta,6,01/08/2022,06/05/2023,31/07/2023,10/08/2023,13/08/2023,377
SDATOOL-3414,RCS,Baja,194116,Alta,1,05/06/2021,03/04/2022,02/06/2022,10/06/2022,15/06/2022,375
SDATOOL-1255,RCS,Media,205797,Media,9,15/01/2023,29/08/2023,17/08/2023,02/09/2023,03/09/2023,231
SDATOOL-4367,CCS,Media,352209,Alta,9,02/09/2021,11/06/2022,20/06/2022,28/06/2022,05/07/2022,306
SDATOOL-7025,RIC,Media,102628,Baja,4,24/05/2021,28/09/2021,25/08/2021,16/09/2021,21/09/2021,120
SDATOOL-8016,CCS,Media,204367,Alta,1,10/12/2022,24/09/2023,10/10/2023,06/11/2023,16/11/2023,341
SDATOOL-7256,FIN,Media,128647,Media,2,22/06/2024,30/11/2024,01/10/2024,30/10/2024,01/11/2024,132
SDATOOL-5403,CCS,Alta,199929,Media,7,11/06/2021,15/01/2022,27/11/2021,12/12/2021,16/12/2021,188
SDATOOL-6255,CCS,Alta,203586,Media,8,22/08/2019,19/01/2020,07/01/2020,29/01/2020,31/01/2020,162
SDATOOL-4966,RIC,Media,388024,Alta,10,01/01/2019,08/10/2019,12/07/2019,27/07/2019,30/07/2019,210
SDATOOL-4166,CCS,Media,200219,Media,7,18/11/2019,29/06/2020,19/05/2020,16/06/2020,24/06/2020,219
SDATOOL-1722,CCS,Media,122187,Baja,8,05/12/2024,24/04/2025,25/04/2025,21/05/2025,31/05/2025,177
SDATOOL-2121,RCS,Alta,114388,Media,1,28/09/2023,22/04/2024,10/03/2024,24/03/2024,31/03/2024,185
SDATOOL-4290,CIB,Alta,165271,Media,6,25/04/2022,16/11/2022,03/10/2022,29/10/2022,06/11/2022,195
SDATOOL-4999,GRM,Alta,191738,Media,6,29/06/2023,28/12/2023,17/12/2023,31/12/2023,01/01/2024,186
SDATOOL-1635,FIN,Media,235634,Alta,3,11/10/2019,01/10/2020,04/09/2020,14/09/2020,20/09/2020,345
SDATOOL-3768,RCS,Baja,226462,Alta,2,21/06/2019,25/03/2020,16/03/2020,24/03/2020,28/03/2020,281
SDATOOL-6741,GRM,Alta,148059,Media,2,10/06/2021,16/12/2021,30/10/2021,08/11/2021,17/11/2021,160
SDATOOL-7200,ENG,Alta,222024,Alta,2,07/04/2023,06/03/2024,01/02/2024,18/02/2024,21/02/2024,320
SDATOOL-9339,RIC,Alta,225101,Alta,2,20/07/2020,08/05/2021,10/08/2021,27/08/2021,04/09/2021,411
SDATOOL-1035,FIN,Media,128745,Media,1,15/08/2023,11/04/2024,14/04/2024,25/04/2024,30/04/2024,259
SDATOOL-6307,ENG,Baja,132160,Media,1,07/09/2020,12/03/2021,30/01/2021,14/02/2021,20/02/2021,166
SDATOOL-6079,CIB,Media,288436,Alta,6,29/07/2022,10/05/2023,17/03/2023,14/04/2023,18/04/2023,263
SDATOOL-9455,CCS,Alta,201736,Alta,1,16/10/2019,05/09/2020,17/11/2020,12/12/2020,20/12/2020,431
SDATOOL-8610,CIB,Alta,197798,Media,8,21/03/2024,29/09/2024,15/10/2024,08/11/2024,11/11/2024,235
SDATOOL-7308,ENG,Alta,127366,Baja,6,23/07/2024,11/12/2024,29/10/2024,11/11/2024,16/11/2024,116
SDATOOL-4900,CCS,Media,210539,Media,9,19/10/2020,28/03/2021,21/04/2021,03/05/2021,07/05/2021,200
SDATOOL-5328,ENG,Alta,173256,Media,5,25/11/2022,14/07/2023,11/07/2023,05/08/2023,06/08/2023,254
SDATOOL-4569,CCS,Alta,177747,Media,5,21/01/2020,22/09/2020,03/09/2020,14/09/2020,17/09/2020,240
SDATOOL-4945,GRM,Media,131211,Baja,6,14/04/2020,20/08/2020,06/08/2020,01/09/2020,10/09/2020,149
SDATOOL-3147,FIN,Alta,234210,Media,10,25/10/2019,15/05/2020,29/04/2020,22/05/2020,01/06/2020,220
SDATOOL-6649,GRM,Media,325231,Alta,8,05/06/2021,10/04/2022,13/04/2022,03/05/2022,05/05/2022,334
SDATOOL-5943,CIB,Alta,237547,Media,10,27/07/2021,21/01/2022,16/03/2022,09/04/2022,10/04/2022,257
SDATOOL-5496,RIC,Baja,201592,Media,7,25/12/2019,28/07/2020,09/08/2020,21/08/2020,25/08/2020,244
SDATOOL-1190,CIB,Media,206059,Media,9,07/07/2020,17/03/2021,23/04/2021,14/05/2021,23/05/2021,320
SDATOOL-2377,RCS,Alta,124087,Media,1,28/05/2019,14/12/2019,10/11/2019,27/11/2019,07/12/2019,193
SDATOOL-3754,T&C,Media,204572,Media,8,14/10/2021,29/03/2022,01/04/2022,22/04/2022,29/04/2022,197
SDATOOL-4826,CCS,Media,173844,Media,5,11/07/2022,17/03/2023,14/03/2023,27/03/2023,01/04/2023,264
SDATOOL-6157,RIC,Alta,258934,Alta,4,01/05/2023,29/03/2024,03/05/2024,17/05/2024,19/05/2024,384
SDATOOL-9238,ENG,Alta,137742,Media,3,05/12/2021,23/06/2022,09/06/2022,02/07/2022,05/07/2022,212
SDATOOL-9586,CIB,Baja,161949,Media,4,03/01/2020,07/08/2020,08/07/2020,18/07/2020,24/07/2020,203
SDATOOL-6939,GRM,Media,232771,Media,10,02/06/2022,10/11/2022,31/10/2022,09/11/2022,19/11/2022,170
SDATOOL-2626,T&C,Media,167660,Media,5,07/09/2023,03/03/2024,02/01/2024,31/01/2024,04/02/2024,150
SDATOOL-1875,T&C,Alta,209381,Media,8,10/03/2024,18/10/2024,24/09/2024,18/10/2024,24/10/2024,228
SDATOOL-9635,GRM,Baja,331636,Alta,7,25/04/2023,13/04/2024,26/03/2024,13/04/2024,23/04/2024,364
SDATOOL-6378,CCS,Media,131247,Baja,9,15/01/2020,08/04/2020,27/03/2020,25/04/2020,05/05/2020,111
SDATOOL-3265,FIN,Media,144575,Media,2,20/05/2024,12/12/2024,17/11/2024,08/12/2024,15/12/2024,209
SDATOOL-1678,CCS,Baja,150350,Media,3,27/12/2020,10/06/2021,11/05/2021,26/05/2021,29/05/2021,153
SDATOOL-1984,CIB,Alta,154523,Media,3,01/01/2019,12/09/2019,13/06/2019,30/06/2019,09/07/2019,189
SDATOOL-6086,ENG,Media,161042,Media,5,15/08/2021,12/01/2022,26/11/2021,19/12/2021,22/12/2021,129
SDATOOL-7352,CIB,Baja,176649,Media,5,27/07/2022,06/01/2023,25/12/2022,14/01/2023,21/01/2023,178
SDATOOL-9521,RCS,Baja,282431,Alta,5,08/09/2023,16/08/2024,26/10/2024,19/11/2024,25/11/2024,444
SDATOOL-2456,FIN,Baja,245969,Alta,3,23/11/2024,22/08/2025,08/08/2025,16/08/2025,24/08/2025,274
SDATOOL-6687,ENG,Media,212678,Alta,1,19/06/2023,25/04/2024,15/04/2024,24/04/2024,03/05/2024,319
SDATOOL-4120,ENG,Alta,110689,Baja,4,12/09/2020,04/01/2021,31/12/2020,12/01/2021,20/01/2021,130
SDATOOL-6714,CIB,Baja,382077,Alta,10,01/01/2019,06/11/2019,11/04/2019,26/04/2019,02/05/2019,121
SDATOOL-7815,GRM,Baja,121672,Media,2,20/12/2023,01/06/2024,23/05/2024,16/06/2024,22/06/2024,185
SDATOOL-7843,ENG,Alta,324162,Alta,7,11/01/2024,10/11/2024,09/11/2024,23/11/2024,25/11/2024,319
SDATOOL-8090,ENG,Alta,105638,Baja,3,24/12/2021,04/04/2022,18/03/2022,31/03/2022,06/04/2022,103
SDATOOL-7515,RCS,Media,176013,Media,5,01/08/2019,26/03/2020,18/03/2020,29/03/2020,06/04/2020,249
SDATOOL-3404,GRM,Media,293902,Alta,5,31/03/2023,25/03/2024,27/03/2024,13/04/2024,21/04/2024,387
SDATOOL-1373,CIB,Media,342829,Alta,9,08/06/2024,23/05/2025,14/06/2025,12/07/2025,15/07/2025,402
SDATOOL-5202,GRM,Media,209677,Media,8,11/11/2023,19/06/2024,14/06/2024,29/06/2024,08/07/2024,240
SDATOOL-8265,RIC,Alta,188379,Media,8,06/12/2019,09/05/2020,20/04/2020,16/05/2020,26/05/2020,172
SDATOOL-5593,GRM,Alta,233573,Alta,2,20/07/2019,24/04/2020,14/04/2020,12/05/2020,16/05/2020,301
SDATOOL-1103,T&C,Media,137436,Media,2,06/02/2020,05/10/2020,09/10/2020,26/10/2020,04/11/2020,272
SDATOOL-8871,CIB,Baja,121019,Media,2,17/01/2021,03/07/2021,08/07/2021,16/07/2021,25/07/2021,189
SDATOOL-1614,CIB,Media,217108,Alta,1,02/12/2022,02/10/2023,29/11/2023,13/12/2023,19/12/2023,382
SDATOOL-1446,FIN,Alta,138593,Media,3,01/01/2019,21/07/2019,22/03/2019,19/04/2019,29/04/2019,118
SDATOOL-6747,FIN,Baja,228611,Media,9,13/12/2020,13/06/2021,03/07/2021,01/08/2021,10/08/2021,240
SDATOOL-7931,CIB,Media,166178,Media,4,09/01/2024,03/09/2024,05/08/2024,16/08/2024,17/08/2024,221
SDATOOL-3697,CIB,Alta,328306,Alta,7,08/07/2023,21/05/2024,15/05/2024,10/06/2024,11/06/2024,339
SDATOOL-5035,FIN,Alta,109835,Media,1,12/08/2024,20/02/2025,12/02/2025,04/03/2025,08/03/2025,208
SDATOOL-9096,CCS,Baja,157852,Media,5,30/06/2022,06/12/2022,31/10/2022,25/11/2022,04/12/2022,157
SDATOOL-8097,CCS,Media,255944,Alta,3,08/02/2023,15/11/2023,12/02/2024,29/02/2024,07/03/2024,393
SDATOOL-7618,CIB,Baja,169661,Media,4,20/09/2022,25/02/2023,11/03/2023,18/03/2023,25/03/2023,186
SDATOOL-8360,T&C,Media,156490,Baja,10,30/07/2019,02/10/2019,20/12/2019,03/01/2020,08/01/2020,162
SDATOOL-2667,FIN,Baja,222002,Media,9,03/06/2019,13/11/2019,14/12/2019,12/01/2020,13/01/2020,224
SDATOOL-4324,ENG,Baja,121519,Media,2,03/02/2025,13/07/2025,20/06/2025,16/07/2025,21/07/2025,168
SDATOOL-5812,RCS,Alta,144262,Baja,8,13/08/2022,26/11/2022,31/10/2022,11/11/2022,12/11/2022,91
SDATOOL-4101,RIC,Alta,98688,Baja,4,16/05/2020,25/07/2020,06/07/2020,01/08/2020,09/08/2020,85
SDATOOL-4890,CCS,Alta,326410,Alta,8,08/04/2021,18/01/2022,09/01/2022,17/01/2022,22/01/2022,289
SDATOOL-3669,CCS,Media,139593,Media,3,28/09/2021,14/03/2022,09/02/2022,19/02/2022,24/02/2022,149
SDATOOL-9881,FIN,Baja,148147,Baja,10,30/05/2024,25/09/2024,25/08/2024,10/09/2024,11/09/2024,104
SDATOOL-8835,CCS,Media,162248,Baja,10,21/11/2022,18/04/2023,09/07/2023,03/08/2023,05/08/2023,257
SDATOOL-1367,RCS,Alta,328827,Alta,7,03/11/2021,22/08/2022,09/11/2022,01/12/2022,02/12/2022,394
SDATOOL-4090,CCS,Media,146129,Media,2,27/10/2020,30/05/2021,23/04/2021,12/05/2021,14/05/2021,199
SDATOOL-9006,GRM,Media,187955,Media,8,18/04/2024,20/10/2024,18/01/2025,30/01/2025,08/02/2025,296
SDATOOL-1370,FIN,Media,275895,Alta,4,25/02/2020,17/01/2021,07/12/2020,31/12/2020,08/01/2021,318
SDATOOL-8118,CCS,Media,195430,Media,7,30/01/2023,23/10/2023,27/09/2023,18/10/2023,19/10/2023,262
SDATOOL-8055,RCS,Media,285186,Alta,6,18/09/2022,10/09/2023,24/09/2023,19/10/2023,29/10/2023,406
SDATOOL-6428,ENG,Media,157419,Baja,10,14/05/2023,09/09/2023,10/11/2023,08/12/2023,11/12/2023,211
SDATOOL-8624,ENG,Media,131164,Media,2,01/01/2019,24/06/2019,01/04/2019,17/04/2019,22/04/2019,111
SDATOOL-9191,FIN,Baja,125787,Media,1,01/01/2019,12/09/2019,13/08/2019,21/08/2019,23/08/2019,234
SDATOOL-1160,CIB,Media,222793,Media,10,05/06/2023,23/02/2024,24/04/2024,21/05/2024,23/05/2024,353
SDATOOL-4734,GRM,Alta,262312,Alta,4,01/04/2019,27/12/2019,19/12/2019,31/12/2019,05/01/2020,279
SDATOOL-5223,RCS,Media,346049,Alta,9,01/01/2019,02/11/2019,30/10/2019,18/11/2019,26/11/2019,329
SDATOOL-8133,T&C,Media,118760,Media,1,21/08/2022,05/04/2023,23/02/2023,16/03/2023,18/03/2023,209
SDATOOL-6982,CIB,Alta,132610,Baja,7,18/02/2023,19/04/2023,29/03/2023,17/04/2023,25/04/2023,66
SDATOOL-3428,GRM,Media,263878,Alta,4,01/01/2019,03/11/2019,04/05/2019,31/05/2019,05/06/2019,155
SDATOOL-6399,FIN,Media,126228,Media,1,01/01/2019,25/08/2019,31/05/2019,25/06/2019,29/06/2019,179
SDATOOL-6486,CIB,Media,172678,Media,5,29/11/2022,17/05/2023,16/04/2023,10/05/2023,16/05/2023,168
SDATOOL-8729,CIB,Alta,160576,Media,4,13/03/2020,22/08/2020,18/07/2020,25/07/2020,28/07/2020,137
SDATOOL-9740,FIN,Media,111591,Baja,5,03/05/2022,19/07/2022,02/07/2022,11/07/2022,13/07/2022,71
SDATOOL-7764,ENG,Media,164484,Baja,10,14/02/2021,28/05/2021,10/06/2021,29/06/2021,09/07/2021,145
SDATOOL-6707,ENG,Media,290223,Alta,6,27/03/2024,11/02/2025,25/04/2025,13/05/2025,18/05/2025,417
SDATOOL-7448,RCS,Media,184154,Media,7,26/07/2019,29/12/2019,09/11/2019,07/12/2019,15/12/2019,142
SDATOOL-9719,RCS,Alta,182931,Media,7,29/04/2021,19/10/2021,10/09/2021,27/09/2021,05/10/2021,159
SDATOOL-1540,RIC,Media,111141,Baja,5,12/12/2020,30/04/2021,27/04/2021,23/05/2021,26/05/2021,165
SDATOOL-3861,T&C,Media,300776,Alta,6,28/06/2023,17/05/2024,18/06/2024,01/07/2024,11/07/2024,379
SDATOOL-7010,ENG,Media,212312,Media,9,06/12/2022,17/05/2023,02/06/2023,17/06/2023,24/06/2023,200
SDATOOL-6495,GRM,Media,147995,Baja,10,29/06/2021,13/11/2021,27/11/2021,17/12/2021,23/12/2021,177
SDATOOL-8320,GRM,Alta,333977,Alta,8,17/07/2019,26/05/2020,22/05/2020,05/06/2020,14/06/2020,333
SDATOOL-6726,RCS,Media,251288,Alta,3,17/06/2021,04/04/2022,11/06/2022,05/07/2022,13/07/2022,391
SDATOOL-1676,T&C,Baja,193782,Alta,1,11/04/2020,03/03/2021,16/04/2021,12/05/2021,15/05/2021,399
SDATOOL-8695,CCS,Baja,170908,Media,6,06/06/2023,21/11/2023,10/11/2023,19/11/2023,27/11/2023,174
SDATOOL-7169,RIC,Media,181242,Media,5,14/03/2022,15/09/2022,02/09/2022,23/09/2022,25/09/2022,195
SDATOOL-4792,GRM,Baja,135783,Baja,9,29/04/2019,22/09/2019,07/11/2019,30/11/2019,01/12/2019,216
SDATOOL-6034,RIC,Media,169250,Media,4,02/03/2025,11/08/2025,10/08/2025,24/08/2025,25/08/2025,176
SDATOOL-1508,CCS,Media,156067,Baja,9,30/09/2019,12/01/2020,09/01/2020,25/01/2020,01/02/2020,124
SDATOOL-4032,FIN,Media,174702,Media,5,15/12/2019,26/08/2020,18/08/2020,25/08/2020,27/08/2020,256
SDATOOL-9119,RCS,Baja,354034,Alta,9,03/01/2023,03/10/2023,08/12/2023,25/12/2023,01/01/2024,363
SDATOOL-1881,ENG,Media,193490,Media,8,04/01/2023,16/09/2023,30/07/2023,15/08/2023,21/08/2023,229
SDATOOL-3243,RIC,Alta,180977,Media,6,01/01/2019,14/09/2019,24/05/2019,21/06/2019,26/06/2019,176
SDATOOL-7034,ENG,Media,94210,Baja,1,09/04/2022,29/08/2022,06/08/2022,14/08/2022,22/08/2022,135
SDATOOL-4453,CIB,Baja,141039,Baja,7,29/06/2024,15/09/2024,18/08/2024,16/09/2024,19/09/2024,82
SDATOOL-3459,CIB,Media,216784,Media,10,30/11/2021,07/07/2022,29/06/2022,17/07/2022,26/07/2022,238
SDATOOL-7985,CIB,Baja,210918,Alta,1,28/04/2020,05/02/2021,01/02/2021,14/02/2021,17/02/2021,295
SDATOOL-8171,ENG,Alta,226159,Media,9,06/04/2020,29/09/2020,17/11/2020,15/12/2020,19/12/2020,257
SDATOOL-9187,RCS,Baja,239868,Media,10,20/01/2021,11/07/2021,11/07/2021,20/07/2021,22/07/2021,183
SDATOOL-9047,CCS,Media,234863,Media,10,17/02/2021,31/08/2021,15/10/2021,03/11/2021,08/11/2021,264
SDATOOL-8632,T&C,Media,140741,Baja,8,21/07/2025,20/09/2025,13/09/2025,21/09/2025,23/09/2025,64
SDATOOL-8122,FIN,Media,302888,Alta,6,15/03/2020,13/01/2021,12/01/2021,06/02/2021,10/02/2021,332
SDATOOL-2612,GRM,Baja,118106,Baja,4,25/03/2020,07/06/2020,16/06/2020,30/06/2020,03/07/2020,100
SDATOOL-1994,FIN,Media,178831,Media,5,01/06/2021,26/11/2021,12/10/2021,20/10/2021,27/10/2021,148
SDATOOL-3420,FIN,Alta,230171,Media,10,11/09/2019,04/05/2020,10/07/2020,29/07/2020,06/08/2020,330
SDATOOL-1183,GRM,Alta,179973,Media,7,03/03/2023,08/08/2023,30/07/2023,20/08/2023,28/08/2023,178
SDATOOL-5709,T&C,Media,176283,Media,6,15/01/2020,28/07/2020,29/07/2020,19/08/2020,22/08/2020,220
SDATOOL-6182,RIC,Media,319558,Alta,7,16/07/2020,12/04/2021,06/04/2021,03/05/2021,09/05/2021,297
SDATOOL-7396,RCS,Alta,152130,Baja,10,05/03/2024,02/06/2024,01/09/2024,11/09/2024,12/09/2024,191
SDATOOL-9830,CIB,Media,193827,Media,8,26/05/2022,07/12/2022,05/11/2022,02/12/2022,09/12/2022,197
SDATOOL-6527,ENG,Alta,217681,Media,9,19/09/2019,08/04/2020,04/06/2020,12/06/2020,21/06/2020,276
SDATOOL-6910,GRM,Alta,223243,Media,10,22/03/2025,09/09/2025,06/08/2025,26/08/2025,31/08/2025,162
SDATOOL-5287,RCS,Baja,155785,Baja,9,18/06/2023,14/09/2023,15/11/2023,06/12/2023,15/12/2023,180
SDATOOL-7263,T&C,Media,143238,Media,2,18/12/2024,16/06/2025,12/05/2025,01/06/2025,08/06/2025,172
SDATOOL-8325,ENG,Alta,126220,Media,1,15/06/2022,29/01/2023,14/12/2022,12/01/2023,17/01/2023,216
SDATOOL-5971,T&C,Baja,294313,Alta,6,03/04/2021,01/02/2022,18/01/2022,30/01/2022,07/02/2022,310
SDATOOL-5315,RIC,Alta,130548,Media,1,28/04/2023,14/01/2024,04/12/2023,01/01/2024,03/01/2024,250
SDATOOL-5393,CIB,Baja,188469,Media,8,15/03/2024,19/11/2024,29/01/2025,13/02/2025,23/02/2025,345
SDATOOL-1786,GRM,Baja,123303,Media,2,01/01/2019,05/08/2019,24/04/2019,16/05/2019,23/05/2019,142
SDATOOL-5734,FIN,Alta,212801,Media,8,06/10/2023,03/06/2024,14/08/2024,06/09/2024,12/09/2024,342
SDATOOL-3322,CIB,Media,209440,Media,8,25/05/2023,27/01/2024,10/01/2024,18/01/2024,23/01/2024,243
SDATOOL-8341,RIC,Media,145781,Media,4,26/07/2020,17/02/2021,13/01/2021,11/02/2021,12/02/2021,201
SDATOOL-2884,T&C,Alta,105234,Baja,4,28/11/2023,26/03/2024,12/02/2024,03/03/2024,11/03/2024,104
SDATOOL-8907,FIN,Baja,141591,Baja,9,14/01/2024,24/03/2024,29/03/2024,18/04/2024,26/04/2024,103
SDATOOL-8406,CCS,Alta,133936,Media,3,14/10/2019,27/05/2020,23/05/2020,31/05/2020,04/06/2020,234
SDATOOL-5933,FIN,Alta,199699,Media,9,09/07/2021,04/02/2022,02/04/2022,15/04/2022,20/04/2022,285
SDATOOL-1354,ENG,Baja,358685,Alta,9,31/05/2020,11/04/2021,09/06/2021,27/06/2021,07/07/2021,402
SDATOOL-2494,GRM,Baja,117085,Baja,6,18/05/2022,03/08/2022,29/07/2022,26/08/2022,30/08/2022,104
SDATOOL-2388,GRM,Media,147644,Baja,9,30/06/2019,07/11/2019,31/10/2019,19/11/2019,22/11/2019,145
SDATOOL-7401,CCS,Alta,158513,Media,3,08/02/2024,22/09/2024,27/07/2024,23/08/2024,01/09/2024,206
SDATOOL-7547,ENG,Media,355128,Alta,9,22/04/2022,10/03/2023,22/04/2023,17/05/2023,24/05/2023,397
SDATOOL-7220,ENG,Media,208048,Media,8,25/06/2021,23/11/2021,30/11/2021,24/12/2021,25/12/2021,183
SDATOOL-9429,RCS,Baja,227944,Media,10,11/09/2019,09/04/2020,08/04/2020,28/04/2020,30/04/2020,232
SDATOOL-2139,GRM,Media,221197,Alta,1,24/05/2023,02/03/2024,27/01/2024,18/02/2024,20/02/2024,272
SDATOOL-9139,ENG,Media,115977,Baja,5,01/01/2020,09/04/2020,15/03/2020,22/03/2020,01/04/2020,91
SDATOOL-6612,FIN,Alta,181900,Media,5,29/05/2019,02/11/2019,27/10/2019,03/11/2019,12/11/2019,167
SDATOOL-9440,RIC,Media,137143,Media,2,11/08/2020,10/03/2021,12/02/2021,12/03/2021,14/03/2021,215
SDATOOL-6330,CIB,Media,194017,Media,6,06/01/2020,18/08/2020,21/07/2020,31/07/2020,07/08/2020,214
SDATOOL-9649,ENG,Alta,238170,Media,10,18/10/2023,21/06/2024,18/06/2024,09/07/2024,10/07/2024,266
SDATOOL-3974,RCS,Media,214439,Alta,1,21/11/2023,16/10/2024,21/10/2024,05/11/2024,09/11/2024,354
SDATOOL-5806,FIN,Media,170486,Media,4,18/04/2022,06/01/2023,28/11/2022,08/12/2022,13/12/2022,239
SDATOOL-7042,CIB,Alta,346128,Alta,9,13/10/2020,07/08/2021,16/11/2021,26/11/2021,28/11/2021,411
SDATOOL-3784,FIN,Media,117404,Media,1,27/12/2021,25/07/2022,05/07/2022,20/07/2022,24/07/2022,209
SDATOOL-9246,FIN,Media,318739,Alta,7,21/02/2019,30/11/2019,22/01/2020,12/02/2020,19/02/2020,363
SDATOOL-4742,FIN,Baja,326784,Alta,7,28/02/2022,08/12/2022,17/11/2022,15/12/2022,19/12/2022,294
SDATOOL-6421,GRM,Alta,232455,Media,10,05/01/2020,08/07/2020,14/09/2020,26/09/2020,06/10/2020,275
SDATOOL-8544,GRM,Alta,157961,Media,4,04/08/2019,26/01/2020,29/12/2019,22/01/2020,27/01/2020,176
SDATOOL-1819,ENG,Media,258412,Alta,4,07/02/2019,30/01/2020,24/04/2020,04/05/2020,10/05/2020,458
SDATOOL-3919,T&C,Baja,130448,Media,2,29/12/2021,06/06/2022,12/05/2022,22/05/2022,23/05/2022,145
SDATOOL-9007,ENG,Media,148820,Baja,9,26/08/2021,15/11/2021,22/02/2022,04/03/2022,06/03/2022,192
SDATOOL-1209,FIN,Media,365022,Alta,10,30/01/2021,10/12/2021,13/12/2021,23/12/2021,02/01/2022,337
SDATOOL-6069,FIN,Media,182474,Media,5,28/12/2022,30/05/2023,05/05/2023,18/05/2023,23/05/2023,146
SDATOOL-4138,ENG,Media,198091,Media,7,17/02/2024,16/08/2024,13/08/2024,06/09/2024,12/09/2024,208
SDATOOL-1176,RIC,Alta,126773,Media,2,10/04/2020,18/12/2020,27/11/2020,23/12/2020,24/12/2020,258
SDATOOL-8223,RIC,Alta,97577,Baja,4,01/01/2022,04/04/2022,09/02/2022,01/03/2022,07/03/2022,65
SDATOOL-1107,T&C,Baja,170035,Media,4,17/01/2022,24/07/2022,11/06/2022,22/06/2022,29/06/2022,163
SDATOOL-7828,FIN,Media,133947,Media,3,17/01/2021,30/06/2021,06/07/2021,14/07/2021,16/07/2021,180
SDATOOL-4889,CCS,Media,166141,Media,5,06/11/2021,19/04/2022,07/03/2022,04/04/2022,14/04/2022,159
SDATOOL-3167,GRM,Baja,128380,Media,2,14/03/2023,22/11/2023,25/10/2023,04/11/2023,09/11/2023,240
SDATOOL-7298,CIB,Media,214544,Alta,2,08/06/2021,06/04/2022,18/05/2022,08/06/2022,16/06/2022,373
SDATOOL-4418,FIN,Alta,174047,Media,5,18/04/2024,10/10/2024,09/10/2024,24/10/2024,26/10/2024,191
SDATOOL-6711,FIN,Media,271402,Alta,4,01/01/2019,26/12/2019,20/03/2019,08/04/2019,16/04/2019,105
SDATOOL-3629,CIB,Media,131577,Baja,8,19/11/2019,06/03/2020,14/02/2020,04/03/2020,07/03/2020,109
SDATOOL-5715,ENG,Alta,161183,Media,5,02/01/2025,27/08/2025,19/07/2025,03/08/2025,04/08/2025,214
SDATOOL-6661,FIN,Media,167627,Media,4,05/06/2022,04/02/2023,30/12/2022,13/01/2023,18/01/2023,227
SDATOOL-7240,RIC,Alta,351872,Alta,8,23/02/2020,31/01/2021,13/01/2021,31/01/2021,08/02/2021,351
SDATOOL-2876,RCS,Alta,138677,Baja,7,13/11/2023,01/03/2024,26/01/2024,12/02/2024,21/02/2024,100
SDATOOL-1607,RCS,Alta,157310,Media,4,21/04/2020,13/11/2020,19/10/2020,09/11/2020,15/11/2020,208
SDATOOL-5406,CIB,Media,332061,Alta,7,14/12/2021,11/09/2022,05/10/2022,15/10/2022,20/10/2022,310
SDATOOL-4058,ENG,Alta,137320,Baja,8,13/11/2019,24/01/2020,24/02/2020,06/03/2020,16/03/2020,124
SDATOOL-2103,CIB,Media,289302,Alta,6,01/01/2019,24/12/2019,18/04/2019,04/05/2019,07/05/2019,126
SDATOOL-6426,GRM,Baja,130585,Baja,7,15/07/2025,21/09/2025,22/08/2025,19/09/2025,23/09/2025,70
SDATOOL-1333,T&C,Alta,84909,Baja,1,29/04/2025,28/08/2025,17/08/2025,10/09/2025,19/09/2025,143
SDATOOL-6036,FIN,Alta,239945,Alta,2,11/03/2023,12/01/2024,26/03/2024,08/04/2024,14/04/2024,400
SDATOOL-8930,FIN,Media,175620,Media,6,01/01/2019,10/09/2019,15/06/2019,22/06/2019,24/06/2019,174
SDATOOL-7724,FIN,Alta,322727,Alta,8,25/09/2019,22/08/2020,29/08/2020,05/09/2020,10/09/2020,351
SDATOOL-5624,FIN,Alta,181841,Media,6,08/05/2020,15/12/2020,07/11/2020,05/12/2020,07/12/2020,213
SDATOOL-5664,RIC,Alta,137780,Baja,10,01/02/2025,16/04/2025,28/03/2025,21/04/2025,01/05/2025,89
SDATOOL-4184,ENG,Alta,231741,Media,10,29/04/2022,21/12/2022,07/02/2023,17/02/2023,27/02/2023,304
SDATOOL-6724,CCS,Alta,269289,Alta,4,15/01/2023,11/01/2024,24/12/2023,18/01/2024,20/01/2024,370
SDATOOL-3854,RIC,Media,235063,Alta,2,21/02/2023,11/02/2024,03/05/2024,22/05/2024,24/05/2024,458
SDATOOL-5478,CCS,Media,291527,Alta,6,29/11/2023,02/09/2024,07/09/2024,23/09/2024,24/09/2024,300
